Country,ETid,Source_URL,PDF_URL
ROMANIA,ETid-3029,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_05_02_2026,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_05_02_2026
ROMANIA,ETid-3028,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_04_02_2026&lang=ro,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_04_02_2026&lang=ro
ROMANIA,ETid-3015,https://www.dataprotection.ro/?page=Comunicat_Presa_03_02_2026,https://www.dataprotection.ro/?page=Comunicat_Presa_03_02_2026
ROMANIA,ETid-3014,https://www.dataprotection.ro/?page=Comunicat_Presa_30.01.2026,https://www.dataprotection.ro/?page=Comunicat_Presa_30.01.2026
ROMANIA,ETid-2997,https://www.dataprotection.ro/?page=Comunicat_Presa_19_01_2026,https://www.dataprotection.ro/?page=Comunicat_Presa_19_01_2026
ROMANIA,ETid-2996,https://www.dataprotection.ro/?page=Comunicat_Presa_13_01_2026,https://www.dataprotection.ro/?page=Comunicat_Presa_13_01_2026
ROMANIA,ETid-2985,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_08_01_2026,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_08_01_2026
ROMANIA,ETid-2984,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_30.12.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_30.12.2025
ROMANIA,ETid-2983,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_29_12_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_29_12_2025
ROMANIA,ETid-2971,https://www.dataprotection.ro/?page=Comunicat_Presa_10.12.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_10.12.2025
ROMANIA,ETid-2954,https://www.dataprotection.ro/?page=Comunicat_Presa_08_12_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_08_12_2025
ROMANIA,ETid-2953,https://www.dataprotection.ro/?page=Comunicat_Presa_27_11_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_27_11_2025
ROMANIA,ETid-2952,https://www.dataprotection.ro/?page=Comunicat_Presa_26.11.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_26.11.2025
ROMANIA,ETid-2943,https://www.dataprotection.ro/?page=Comunicat_Presa_19.11.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_19.11.2025
ROMANIA,ETid-2932,https://www.dataprotection.ro/?page=Comunicat_Presa_17.11.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_17.11.2025
ROMANIA,ETid-2931,https://www.dataprotection.ro/?page=Comunicat_Presa_12_11_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_12_11_2025
ROMANIA,ETid-2920,https://www.dataprotection.ro/?page=Comunicat_Presa_10.11.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_10.11.2025
ROMANIA,ETid-2919,https://www.dataprotection.ro/?page=Comunicat_Presa_07_11_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_07_11_2025
ROMANIA,ETid-2910,https://www.dataprotection.ro/?page=Comunicat_Presa_22_10_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_22_10_2025
ROMANIA,ETid-2907,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_20_10_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_20_10_2025
ROMANIA,ETid-2906,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_16.10.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_16.10.2025
ROMANIA,ETid-2896,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_13_10_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_13_10_2025
ROMANIA,ETid-2895,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_09_10_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_09_10_2025
ROMANIA,ETid-2890,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_25_09_2025&lang=ro,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_25_09_2025&lang=ro
ROMANIA,ETid-2876,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_09_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_09_2025
ROMANIA,ETid-2872,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_09_09_2025&lang=ro,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_09_09_2025&lang=ro
ROMANIA,ETid-2841,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_01.09.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_01.09.2025
ROMANIA,ETid-2783,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_08_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_08_2025
ROMANIA,ETid-2782,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_12.08.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_12.08.2025
ROMANIA,ETid-2777,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_05.08.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_05.08.2025
ROMANIA,ETid-2756,https://www.dataprotection.ro/?page=Comunicat_Presa_23.07.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_23.07.2025
ROMANIA,ETid-2755,https://www.dataprotection.ro/?page=Comunicat_Presa_16.07.2025,https://www.dataprotection.ro/?page=Comunicat_Presa_16.07.2025
ROMANIA,ETid-2727,https://www.dataprotection.ro/?page=Comunicat_Presa_09_07_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_09_07_2025
ROMANIA,ETid-2726,https://www.dataprotection.ro/?page=Comunicat_Presa_08_07_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_08_07_2025
ROMANIA,ETid-2725,https://www.dataprotection.ro/?page=Comunicat_Presa_07_07_2025,https://www.dataprotection.ro/?page=Comunicat_Presa_07_07_2025
ROMANIA,ETid-2724,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_26.06.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_26.06.2025
ROMANIA,ETid-2723,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_19.06.2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_19.06.2025
ROMANIA,ETid-2722,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_06_2025,https://www.dataprotection.ro/index.jsp?page=Comunicat_Presa_18_06_2025
