Country,ETid,Source_URL,PDF_URL
HUNGARY,ETid-3042,https://naih.hu/hatarozatok-vegzesek?download=1405:koveteleskezelessel-osszefuggo-jogalap-nelkuli-adatkezeles-es-torlesi-kerelem-nem-teljesitese,https://naih.hu/hatarozatok-vegzesek?download=1405:koveteleskezelessel-osszefuggo-jogalap-nelkuli-adatkezeles-es-torlesi-kerelem-nem-teljesitese
HUNGARY,ETid-2039,https://naih.hu/hatarozatok-vegzesek?download=738:digi-tavkozlesi-es-szolgaltato-kft-nel-bekovetkezett-adatvedelmi-incidensben-erintett-adatbazisok-adatbiztonsagi-es-alapelvi-hianyossagai-megismetelt-eljaras,https://naih.hu/hatarozatok-vegzesek?download=738:digi-tavkozlesi-es-szolgaltato-kft-nel-bekovetkezett-adatvedelmi-incidensben-erintett-adatbazisok-adatbiztonsagi-es-alapelvi-hianyossagai-megismetelt-eljaras
HUNGARY,ETid-1825,https://naih.hu//hatarozatok-vegzesek?download=626:koveteleservenyesitesi-celu-adatkezeles-es-ahhoz-kapcsolodo-erdekmerlegeles-tovabba-adadttovabbitasok-jogszerusegenek-kerdese,https://naih.hu//hatarozatok-vegzesek?download=626:koveteleservenyesitesi-celu-adatkezeles-es-ahhoz-kapcsolodo-erdekmerlegeles-tovabba-adadttovabbitasok-jogszerusegenek-kerdese
HUNGARY,ETid-1824,https://naih.hu//hatarozatok-vegzesek?download=647:szepsegszalonban-vegzett-kameras-megfigyeles-es-marketing-celu-adatkezeles,https://naih.hu//hatarozatok-vegzesek?download=647:szepsegszalonban-vegzett-kameras-megfigyeles-es-marketing-celu-adatkezeles
HUNGARY,ETid-1823,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1822,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1815,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1814,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1813,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1812,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegroll
HUNGARY,ETid-1811,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegrol,https://naih.hu/eves-beszamolok?download=648:naih-beszamolo-a-2022-evi-tevekenysegrol
HUNGARY,ETid-1804,https://hvg.hu/kkv/20230411_aldi_buntetes_alkoholvasarlas_szemelyi_igazolvny_elkerese_adatrogzites_NAIH_birsag,https://hvg.hu/kkv/20230411_aldi_buntetes_alkoholvasarlas_szemelyi_igazolvny_elkerese_adatrogzites_NAIH_birsag
HUNGARY,ETid-1769,https://naih.hu//hatarozatok-vegzesek?download=650:tajekoztatas-ugyfelszolgalati-telefonhivasok-rogziteserol,https://naih.hu//hatarozatok-vegzesek?download=650:tajekoztatas-ugyfelszolgalati-telefonhivasok-rogziteserol
HUNGARY,ETid-1753,https://naih.hu/hatarozatok-vegzesek?download=620:weboldal-suti-hozzajarulas-keretrendszerenek-jogi-megfelelosege,https://naih.hu/hatarozatok-vegzesek?download=620:weboldal-suti-hozzajarulas-keretrendszerenek-jogi-megfelelosege
HUNGARY,ETid-1645,https://www.naih.hu/hatarozatok-vegzesek?download=616:elektronikus-direkt-marketing-hozzajarulas-ervenyessege,https://www.naih.hu/hatarozatok-vegzesek?download=616:elektronikus-direkt-marketing-hozzajarulas-ervenyessege
HUNGARY,ETid-1493,https://naih.hu//hatarozatok-vegzesek?download=573:kozvetlen-uzletszerzessel-kapcsolatos-adatkezeles-jogszerusege,https://naih.hu//hatarozatok-vegzesek?download=573:kozvetlen-uzletszerzessel-kapcsolatos-adatkezeles-jogszerusege
HUNGARY,ETid-1443,https://naih.hu//hatarozatok-vegzesek?download=570:egeszsegugyi-dokumentacio-masolatanak-kiadasa,https://naih.hu//hatarozatok-vegzesek?download=570:egeszsegugyi-dokumentacio-masolatanak-kiadasa
HUNGARY,ETid-1440,https://naih.hu//hatarozatok-vegzesek?download=564:hitelbiralatot-megelozo-elobiralat-jogalapja-es-az-ahhoz-kapcsolodo-tajekoztatas,https://naih.hu//hatarozatok-vegzesek?download=564:hitelbiralatot-megelozo-elobiralat-jogalapja-es-az-ahhoz-kapcsolodo-tajekoztatas
HUNGARY,ETid-1407,https://naih.hu//hatarozatok-vegzesek?download=557:erintetti-jogok-biztositasanak-serelme-a-vakcina-regisztracio-lekerdezes-vakcinareg-neak-gov-hu-kapcsan,https://naih.hu//hatarozatok-vegzesek?download=557:erintetti-jogok-biztositasanak-serelme-a-vakcina-regisztracio-lekerdezes-vakcinareg-neak-gov-hu-kapcsan
HUNGARY,ETid-1406,https://naih.hu//hatarozatok-vegzesek?download=554:hangfelvetel-keszitese-szerelesi-munkak-soran,https://naih.hu//hatarozatok-vegzesek?download=554:hangfelvetel-keszitese-szerelesi-munkak-soran
HUNGARY,ETid-1244,https://naih.hu//hatarozatok-vegzesek?download=517:mesterseges-intelligencia-alkalmazasanak-adatvedelmi-kerdesei,https://naih.hu//hatarozatok-vegzesek?download=517:mesterseges-intelligencia-alkalmazasanak-adatvedelmi-kerdesei
HUNGARY,ETid-1169,https://naih.hu//hatarozatok-vegzesek?download=521:munkahelyi-kameras-megfigyeles-jogalapjanak-es-arrol-valo-tajekoztatasnak-jogszerusege,https://naih.hu//hatarozatok-vegzesek?download=521:munkahelyi-kameras-megfigyeles-jogalapjanak-es-arrol-valo-tajekoztatasnak-jogszerusege
HUNGARY,ETid-1138,https://naih.hu//hatarozatok-vegzesek?download=513:szemelyes-adatok-nyilvanossagra-hozatala-online-tudakozoban,https://naih.hu//hatarozatok-vegzesek?download=513:szemelyes-adatok-nyilvanossagra-hozatala-online-tudakozoban
HUNGARY,ETid-1017,https://naih.hu//hatarozatok-vegzesek?download=483:bunugyi-szemelyes-adatok-kezelese-maganvadlo-altal,https://naih.hu//hatarozatok-vegzesek?download=483:bunugyi-szemelyes-adatok-kezelese-maganvadlo-altal
HUNGARY,ETid-955,https://naih.hu//hatarozatok-vegzesek?download=469:jogos-erdekre-alapitott-ugyfelelegedettseg-meres-adatvedelmi-megfelelesenek-ertekelese,https://naih.hu//hatarozatok-vegzesek?download=469:jogos-erdekre-alapitott-ugyfelelegedettseg-meres-adatvedelmi-megfelelesenek-ertekelese
HUNGARY,ETid-813,https://www.naih.hu/hatarozatok-vegzesek?download=405:erintetti-jogok-biztositasanak-kotelezettsege-nem-ugyfel-erintettek-reszere,https://www.naih.hu/hatarozatok-vegzesek?download=405:erintetti-jogok-biztositasanak-kotelezettsege-nem-ugyfel-erintettek-reszere
HUNGARY,ETid-812,https://www.naih.hu/hatarozatok-vegzesek?download=408:elszamoltathatosag-elvenek-megsertese,https://www.naih.hu/hatarozatok-vegzesek?download=408:elszamoltathatosag-elvenek-megsertese
HUNGARY,ETid-693,https://naih.hu//hatarozatok-vegzesek?download=381:diszpecseri-munkakort-betolto-munkavallaloval-folytatott-telefonhivas-rogzitese,https://naih.hu//hatarozatok-vegzesek?download=381:diszpecseri-munkakort-betolto-munkavallaloval-folytatott-telefonhivas-rogzitese
HUNGARY,ETid-692,https://naih.hu//hatarozatok-vegzesek?download=381:diszpecseri-munkakort-betolto-munkavallaloval-folytatott-telefonhivas-rogzitese,https://naih.hu//hatarozatok-vegzesek?download=381:diszpecseri-munkakort-betolto-munkavallaloval-folytatott-telefonhivas-rogzitese
HUNGARY,ETid-679,https://naih.hu//hatarozatok-vegzesek?download=380:kamerak-uzemeltetese-idosek-otthonaban,https://naih.hu//hatarozatok-vegzesek?download=380:kamerak-uzemeltetese-idosek-otthonaban
HUNGARY,ETid-666,https://naih.hu//hatarozatok-vegzesek?download=354:bfkh-xi-keruleti-hivatalanal-bekovetkezett-egeszsegugyi-adatokat-erinto-adatvedelmi-incidens-es-adatbiztonsagi-hianyossagok,https://naih.hu//hatarozatok-vegzesek?download=354:bfkh-xi-keruleti-hivatalanal-bekovetkezett-egeszsegugyi-adatokat-erinto-adatvedelmi-incidens-es-adatbiztonsagi-hianyossagok
HUNGARY,ETid-569,https://naih.hu/hatarozatok-vegzesek?download=325:1-rendszeres-szocialis-osztondijakkal-kapcsolatos-adatkezeles-a-budapesti-muszaki-es-gazdasagtudomanyi-egyetemen-modositasokkal-egyseges-szerkezetben,https://naih.hu/hatarozatok-vegzesek?download=325:1-rendszeres-szocialis-osztondijakkal-kapcsolatos-adatkezeles-a-budapesti-muszaki-es-gazdasagtudomanyi-egyetemen-modositasokkal-egyseges-szerkezetben
HUNGARY,ETid-568,https://naih.hu/hatarozatok-vegzesek?download=326:babavaro-kolcsonnel-osszefuggesben-vegzett-adatkezeles-varandosgondozasi-konyvekrol-valo-masolatkeszites-jogszerusege,https://naih.hu/hatarozatok-vegzesek?download=326:babavaro-kolcsonnel-osszefuggesben-vegzett-adatkezeles-varandosgondozasi-konyvekrol-valo-masolatkeszites-jogszerusege
HUNGARY,ETid-523,https://www.naih.hu/files/NAIH-2020-3479-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-3479-hatarozat.pdf
HUNGARY,ETid-495,https://www.naih.hu/files/NAIH-2020-0066-21-hatarozat.pdff,Error fetching page: 404 Client Error: Not Found for url: https://www.naih.hu/files/NAIH-2020-0066-21-hatarozat.pdff
HUNGARY,ETid-494,https://www.naih.hu/files/NAIH-2020-0066-21-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-0066-21-hatarozat.pdf
HUNGARY,ETid-493,https://www.naih.hu/files/NAIH-2020-2729-15-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-2729-15-hatarozat.pdf
HUNGARY,ETid-430,https://www.naih.hu/files/NAIH-2020-2204-8-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-2204-8-hatarozat.pdf
HUNGARY,ETid-427,https://www.naih.hu/files/NAIH-2020-193-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-193-hatarozat.pdf
HUNGARY,ETid-409,https://www.naih.hu/files/NAIH-2020-5553-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-5553-hatarozat.pdf
HUNGARY,ETid-394,https://www.naih.hu/files/NAIH-2020-1154-9-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-1154-9-hatarozat.pdf
HUNGARY,ETid-313,https://www.naih.hu/files/NAIH-2020-1160-10-hatarozat.pdf,https://www.naih.hu/files/NAIH-2020-1160-10-hatarozat.pdf
